price,location,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,parking,accomodation_type,author,url,room_count
200000000,"Москва, ЦАО, р-н Пресненский, Мантулинская ул., 9к2",55.755312,37.545626,Деловой центр,11,20,165.0,100.0,20.0,2019,Без ремонта,3.24,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301215442/,5
205000000,"Москва, ЦАО, р-н Замоскворечье, Большая Татарская ул., 7к1",55.742205,37.63376,Новокузнецкая,6,10,210.0,unknown,34.0,2011,Без ремонта,3.3,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305383474/,5
205000000,"Москва, ЗАО, р-н Дорогомилово, Поклонная ул., 9",55.734334,37.525324,Парк Победы,25,34,170.7,100.0,35.0,2024,Дизайнерский,4.0,На улицу и двор,Монолитный,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/305908158/,5
205693525,"Москва, ЦАО, р-н Пресненский, Спиридоньевский пер., 12/9",55.762895,37.596183,Пушкинская,2,5,160.8,unknown,12.0,1967,Дизайнерский,4.0,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302277903/,5
206142638,"Москва, ЦАО, р-н Пресненский, Спиридоньевский пер., 12/9",55.762895,37.596183,Пушкинская,2,5,160.8,128.0,unknown,1867,Евроремонт,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/279461340/,5
207000000,"Москва, ЦАО, р-н Замоскворечье, ул. Малая Ордынка, 19",55.736909,37.62599,Третьяковская,1,6,203.2,unknown,unknown,2019,Без ремонта,3.5,На улицу и двор,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/304139788/,5
208000000,"Москва, ЦАО, р-н Замоскворечье, Большой Ордынский пер., 4С4",55.73552,37.625882,Третьяковская,2,6,200.0,150.0,20.0,2020,Без ремонта,3.3,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/307005713/,5
210000000,"Москва, ЦАО, р-н Якиманка, ул. Большая Якиманка, 22К3",55.738252,37.61344,Полянка,4,15,200.0,140.0,20.0,2006,Евроремонт,3.25,На улицу и двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/291628513/,5
210000000,"Москва, ЦАО, р-н Якиманка, ул. Большая Якиманка, 22К3",55.738252,37.61344,Полянка,5,9,200.5,99.0,26.6,2006,unknown,unknown,Во двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302593340/,5
210000000,"Москва, ЗАО, р-н Дорогомилово, Поклонная ул., 9",55.734334,37.525324,Парк Победы,22,34,177.4,114.0,23.0,2024,Дизайнерский,unknown,На улицу,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301039163/,5
214999881,"Москва, ЦАО, р-н Тверской, 2-я Брестская ул., 6",55.770811,37.591189,Маяковская,12,13,194.7,unknown,unknown,2018,Без ремонта,unknown,unknown,Монолитный,unknown,unknown,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/300975739/,5
217900000,"Москва, САО, р-н Хорошевский, Чапаевский пер., 3",55.79848,37.520671,Аэропорт,45,57,663.0,120.2,38.1,2006,Без ремонта,3.1,На улицу и двор,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/301124874/,5
218000000,"Москва, САО, р-н Хорошевский, Чапаевский пер., 3",55.79848,37.520671,Аэропорт,45,57,633.0,320.0,68.0,2006,Без ремонта,3.5,На улицу,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300209533/,5
218000000,"Москва, САО, р-н Хорошевский, Чапаевский пер., 3",55.79848,37.520671,Аэропорт,44,57,663.0,455.0,100.0,2006,Без ремонта,4.0,На улицу и двор,Монолитно-кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка / Пентхаус,unknown,https://www.cian.ru/sale/flat/302248827/,5
222714889,"Москва, ЗАО, р-н Очаково-Матвеевское, Нежинская ул., 1к2",55.719313,37.478019,Славянский бульвар,29,31,275.5,unknown,unknown,2008,Без ремонта,unknown,На улицу,unknown,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/209040915/,5
224556250,"Москва, ЦАО, р-н Пресненский, Трехпрудный пер., 11/13С1",55.76565,37.594926,Маяковская,6,6,291.8,200.0,20.0,1998,Косметический,3.3,Во двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/280036642/,5
225000000,"Москва, ЦАО, р-н Хамовники, ул. Пречистенка, 40/2С4",55.739671,37.587398,Парк Культуры,8,9,331.6,191.0,40.6,1905,Дизайнерский,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302898034/,5
225000000,"Москва, ЦАО, р-н Пресненский, наб. Пресненская, 12",55.749628,37.537425,Деловой центр,55,95,330.0,unknown,unknown,2017,Дизайнерский,3.5,На улицу,Монолитный,Нет информации,Нет,unknown,Вторичка / Апартаменты,unknown,https://www.cian.ru/sale/flat/301364612/,5
228990000,"Москва, ЦАО, р-н Арбат, Поварская ул., 8/1к1",55.754172,37.598519,Арбатская,7,7,213.0,150.0,20.0,2017,Без ремонта,4.9,unknown,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/302277591/,5
228200000,"Москва, ЦАО, р-н Хамовники, ул. Усачева, 15А",55.7256,37.570276,Спортивная,5,14,178.0,90.0,30.0,2020,Без ремонта,3.3,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303779882/,5
230000000,"Москва, ЦАО, р-н Арбат, Поварская ул., 8/1к1",55.754172,37.598519,Арбатская,7,7,213.0,168.0,20.0,2017,Без ремонта,4.9,unknown,Монолитный,unknown,unknown,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/295904535/,5
233538500,"Москва, ЗАО, р-н Очаково-Матвеевское, Староволынская ул., 15к5",55.714957,37.480867,Минская,1,7,320.0,unknown,unknown,2006,Дизайнерский,unknown,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/279874803/,5
230000000,"Москва, ЦАО, р-н Замоскворечье, Большая Татарская ул., 7к1",55.742205,37.63376,Новокузнецкая,9,10,290.0,unknown,unknown,2011,Без ремонта,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/281252924/,5
230000000,"Москва, ЦАО, р-н Замоскворечье, Большая Татарская ул., 7к1",55.742205,37.63376,Новокузнецкая,9,10,288.8,unknown,unknown,2012,Без ремонта,3.3,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/272588197/,5
233200000,"Москва, ЦАО, р-н Пресненский, Краснопресненская наб., 14Ак2",55.751457,37.548546,Москва,28,65,212.0,180.0,20.0,2023,Дизайнерский,unknown,unknown,Панельный,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/305958640/,5
234000000,"Москва, ЗАО, р-н Очаково-Матвеевское, Староволынская ул., 15к4",55.714592,37.480364,Матвеевская,1,7,315.0,164.0,22.6,2005,Без ремонта,3.3,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/300563453/,5
239990000,"Москва, ЦАО, р-н Пресненский, ул. Сергея Макеева, 9к2",55.761644,37.550567,Улица 1905 года,2,17,242.0,119.0,30.0,2017,Дизайнерский,3.2,На улицу и двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306680244/,5
240000000,"Москва, ЦАО, р-н Арбат, ул. Новый Арбат, 27",55.751974,37.578855,Смоленская,11,16,255.1,150.0,20.0,2010,Без ремонта,3.5,На улицу и двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304902893/,5
240000000,"Москва, ЗАО, р-н Тропарево-Никулино, просп. Вернадского, 94к3",55.652903,37.473033,Тропарёво,29,35,289.0,170.0,20.0,2010,Дизайнерский,3.0,Во двор,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306850934/,5
240000000,"Москва, ЦАО, р-н Пресненский, Скатертный пер., 11",55.755687,37.595258,Арбатская,2,6,190.5,121.4,12.7,1904,Евроремонт,unknown,На улицу и двор,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/299095009/,5
240000000,"Москва, ЦАО, р-н Хамовники, пер. Малый Знаменский, 7/10с2",55.748285,37.604978,Кропоткинская,2,6,220.0,173.0,25.0,1912,Дизайнерский,unknown,unknown,Кирпичный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/304874814/,5
239990000,"Москва, ЦАО, р-н Пресненский, ул. Сергея Макеева, 9к2",55.761644,37.550567,Улица 1905 года,2,17,242.0,120.0,30.0,2017,Дизайнерский,3.3,Во двор,Кирпичный,Индивидуальный тепловой пункт,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/306130662/,5
240680000,"Москва, ЗАО, р-н Раменки, Минская ул., 2Вк3",55.716483,37.505031,Минская,3,6,206.3,unknown,36.0,2019,Без ремонта,3.5,unknown,Монолитный,Центральное,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/288687215/,5
240000000,"Москва, ЦАО, р-н Пресненский, Скатертный пер., 3",55.755246,37.597666,Арбатская,5,6,207.1,124.0,20.2,1910,Евроремонт,3.7,На улицу и двор,unknown,Нет информации,Нет,unknown,Вторичка,unknown,https://www.cian.ru/sale/flat/303307036/,5
