price,geo_lat,geo_lng,metro,floor,floor_count,square,living_square,kitchen_square,year,finish_type,ceiling_height,view,house_type,heating,breakdown,accomodation_type,author,room_count,floor_ratio,room_ratio,living_ratio,kitchen_ratio
6200000,55.684447,37.913513,Люберцы I,10,16,34.0,23.0,9.09,-1000,unknown,3.1,unknown,unknown,unknown,unknown,Вторичка,unknown,1,0.625,34.0,0.6764705882352942,0.26735294117647057
6298034,55.7677263823286,37.2450948538481,Опалиха,1,8,33.77,15.92,9.03,2025,unknown,3.1,unknown,Монолитный,unknown,unknown,Новостройка,unknown,1,0.125,33.77,0.4714243411311815,0.2673970980159905
6267401,55.822888,37.939556,Салтыковская,8,17,37.22,22.6,6.2,2026,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.47058823529411764,37.22,0.6072004298764105,0.16657710908113918
6281291,55.82311,37.937498,Салтыковская,9,17,38.26,25.4,3.7,2026,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.5294117647058824,38.26,0.6638787245164662,0.09670674333507581
6266786,55.7677263823286,37.2450948538481,Опалиха,1,8,32.83,15.48,8.78,2025,unknown,3.1,unknown,Монолитный,unknown,unknown,Новостройка,unknown,1,0.125,32.83,0.47151995126408774,0.2674383186110265
6258981,55.822984,37.938585,Салтыковская,12,13,38.27,25.4,4.3,2026,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.9230769230769231,38.27,0.6637052521557355,0.11235955056179774
6264091,55.724119,37.983339,Некрасовка,3,22,37.01,24.2,4.8,2024,Без отделки,2.74,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.13636363636363635,37.01,0.6538773304512294,0.12969467711429344
6285492,55.822984,37.938585,Салтыковская,4,17,37.12,24.2,3.9,2026,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.23529411764705882,37.12,0.6519396551724138,0.1050646551724138
6229608,55.94993485986667,37.766370258534685,Ростокино,16,16,32.43,20.4,4.4,2025,Без отделки,2.78,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,1.0,32.43,0.6290471785383903,0.13567684242984893
6210338,55.94993485986667,37.766370258534685,Ростокино,2,13,38.37,18.8,11.4,2025,Без отделки,2.78,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.15384615384615385,38.37,0.48996611936408657,0.29710711493354186
6256573,55.51145,37.737884,Щербинка,11,17,34.98,15.4,11.0,2025,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.6470588235294118,34.98,0.4402515723270441,0.3144654088050315
6300000,55.94388,37.26122,Сходня,2,25,38.0,17.91,10.16,2014,Косметический,2.8,unknown,unknown,unknown,Нет,Вторичка,unknown,1,0.08,38.0,0.4713157894736842,0.2673684210526316
8700000,55.946436,37.300575,Сходня,13,17,45.8,19.0,13.0,2013,Евроремонт,3.1,unknown,unknown,Центральное,Нет,Вторичка,unknown,1,0.7647058823529411,45.8,0.4148471615720524,0.2838427947598253
6500000,55.750525,37.998332,Железнодорожная,9,13,38.6,20.8,8.4,1993,Косметический,2.65,Во двор,Панельный,Центральное,Нет,Вторичка,unknown,1,0.6923076923076923,38.6,0.538860103626943,0.21761658031088082
7050000,55.961465,37.307645,Сходня,13,18,42.0,20.0,10.0,2013,Евроремонт,2.8,unknown,Кирпичный,Электрическое,Нет,Вторичка,unknown,1,0.7222222222222222,42.0,0.47619047619047616,0.23809523809523808
6900000,55.956693,37.445024,Физтех,6,7,36.0,20.0,8.2,2013,Дизайнерский,2.7,Во двор,unknown,unknown,Нет,Вторичка,unknown,1,0.8571428571428571,36.0,0.5555555555555556,0.22777777777777775
6340804,55.511944372528205,37.7391414243274,Щербинка,9,16,34.4,22.1,5.0,2025,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.5625,34.4,0.6424418604651163,0.14534883720930233
6340058,55.511944372528205,37.7391414243274,Щербинка,14,16,35.96,23.5,4.8,2025,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.875,35.96,0.6535038932146829,0.13348164627363737
6339335,55.84669924569699,37.24253560727114,Аникеевка,6,6,31.3,9.2,15.0,2026,Без отделки,2.85,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Класс,1,1.0,31.3,0.2939297124600639,0.4792332268370607
6311548,55.5534247536786,37.8119575860257,Зябликово,10,17,32.39,20.5,4.4,2025,Без отделки,2.8,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.5882352941176471,32.39,0.6329113924050633,0.13584439641864773
6322433,55.5528616879012,37.8122493580301,Красногвардейская,17,17,34.63,19.7,6.5,2025,Без отделки,2.8,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,1.0,34.63,0.5688709211666185,0.1876985272884782
6365671,55.710306,37.951288,Некрасовка,4,17,33.9,10.7,13.8,2024,Без отделки,2.8,unknown,Монолитный,unknown,unknown,Новостройка / Апартаменты,Группа Самолет,1,0.23529411764705882,33.9,0.31563421828908556,0.40707964601769914
6327878,55.70147205159728,37.2109028954921,Одинцово,6,7,38.51,17.6,12.6,2025,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.8571428571428571,38.51,0.4570241495715399,0.3271877434432615
6336481,55.702632,37.208803,Одинцово,1,12,32.76,11.1,10.3,2025,Без отделки,3.0,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.08333333333333333,32.76,0.33882783882783885,0.31440781440781446
6329514,55.558502237099,37.3092589933608,Аэропорт Внуково,16,21,36.08,10.5,17.4,2026,Без отделки,2.72,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.7619047619047619,36.08,0.291019955654102,0.48226164079822614
6346190,55.638882,37.945233,Томилино,2,12,40.79,28.2,4.1,2025,Без отделки,2.6,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.16666666666666666,40.79,0.6913459181171856,0.100514832066683
6323687,55.6391246646477,37.9480973983205,Томилино,6,8,36.04,23.5,4.9,2025,Без отделки,2.6,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,Группа Самолет,1,0.75,36.04,0.6520532741398446,0.13596004439511655
6307000,55.5645134398516,37.84439372023753,Домодедовская,2,9,39.5,18.62,10.56,2024,unknown,2.74,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,1,0.2222222222222222,39.5,0.47139240506329116,0.26734177215189875
6310887,55.5333700980029,37.7182945681217,Битца,20,20,34.1,16.07,9.12,2026,unknown,2.8,Во двор,Монолитный,unknown,unknown,Новостройка,unknown,1,1.0,34.1,0.4712609970674487,0.2674486803519061
6307461,55.9442705951922,37.0924431507863,Нахабино,3,4,33.63,15.85,8.99,2023,Без отделки,3.1,unknown,Кирпичный,unknown,unknown,Новостройка,unknown,1,0.75,33.63,0.47130538209931605,0.26732084448409155
6301350,55.9478835100059,37.4680788282465,Водники,2,12,33.5,10.3,12.5,2026,Предчистовая,2.72,unknown,Монолитный,unknown,unknown,Новостройка,1-й ДСК,1,0.16666666666666666,33.5,0.3074626865671642,0.373134328358209
6339540,55.9478835100059,37.4680788282465,Водники,5,12,33.2,10.2,12.5,2026,Предчистовая,2.72,unknown,Монолитный,unknown,unknown,Новостройка,1-й ДСК,1,0.4166666666666667,33.2,0.30722891566265054,0.3765060240963855
6303585,55.73883771909816,38.00738126536432,Новокосино,1,17,33.7,8.4,15.2,2025,Чистовая,2.75,Во двор,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,1,0.058823529411764705,33.7,0.24925816023738873,0.4510385756676557
6323247,55.5315620253817,37.7257914268629,Битца,16,17,31.76,14.97,8.49,2024,Без отделки,2.59,На улицу и двор,Монолитный,unknown,unknown,Новостройка,MR Group,1,0.9411764705882353,31.76,0.47134760705289674,0.26731738035264485
6300000,55.887337,37.442652,Химки,3,5,30.5,18.9,5.6,1963,Евроремонт,2.55,На улицу,Кирпичный,Центральное,Нет,Вторичка,unknown,1,0.6,30.5,0.6196721311475409,0.18360655737704917
6324384,55.6421761635956,37.8546976348867,Котельники,8,25,33.0,11.0,10.0,2025,Без отделки,2.72,Во двор,Монолитный,unknown,unknown,Новостройка,unknown,1,0.32,33.0,0.3333333333333333,0.30303030303030304
6343315,55.73883771909816,38.00738126536432,Новокосино,17,17,31.9,8.8,14.7,2025,Чистовая,2.75,Во двор,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,1,1.0,31.9,0.2758620689655173,0.4608150470219436
6000000,55.957671,37.317787,Сходня,4,17,36.0,18.0,10.0,2016,Косметический,3.1,Во двор,Кирпичный,Нет,Нет,Вторичка,unknown,1,0.23529411764705882,36.0,0.5,0.2777777777777778
7490000,55.95254,37.301347,Сходня,10,17,39.7,20.0,10.0,2012,Евроремонт,3.0,Во двор,Монолитный,Центральное,Нет,Вторичка,unknown,1,0.5882352941176471,39.7,0.5037783375314862,0.2518891687657431
6850000,55.954017,37.328045,Подрезково,3,16,38.3,26.3,7.0,2019,Косметический,2.9,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,Вторичка,unknown,1,0.1875,38.3,0.6866840731070497,0.18276762402088775
25436790,55.8025300783107,37.62094537252544,Марьина Роща,20,49,61.89,24.2,13.36,2027,Предчистовая,3.1,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,КОРТРОС,2,0.40816326530612246,30.945,0.39101631927613506,0.21586686055905638
27927000,55.69937,37.503729,Раменки,12,17,57.8,36.6,8.0,2000,Евроремонт,2.64,Во двор,Панельный,Центральное,Нет,Вторичка,unknown,2,0.7058823529411765,28.9,0.6332179930795848,0.1384083044982699
22619797,55.728900591784566,37.43294646961893,Кунцевская,6,44,56.57,27.6,17.8,2027,Без отделки,2.92,unknown,Монолитный,unknown,unknown,Новостройка,unknown,2,0.13636363636363635,28.285,0.48789110836132227,0.3146544104649107
31700000,55.770806,37.564212,Улица 1905 года,24,44,69.0,28.0,12.0,2018,Дизайнерский,3.1,Во двор,Монолитный,Индивидуальный тепловой пункт,Нет,Вторичка / Апартаменты,unknown,2,0.5454545454545454,34.5,0.4057971014492754,0.17391304347826086
32500000,55.770811,37.591189,Маяковская,10,12,55.0,30.04,25.0,-1000,Дизайнерский,3.1,unknown,unknown,unknown,unknown,Вторичка / Апартаменты,unknown,2,0.8333333333333334,27.5,0.5461818181818182,0.45454545454545453
48763500,55.8133713914723,37.4246699067451,Спартак,5,7,72.5,30.3,4.8,2025,Без отделки,3.08,unknown,Монолитный,unknown,unknown,Новостройка,unknown,2,0.7142857142857143,36.25,0.41793103448275865,0.06620689655172414
42000000,55.711108,37.504708,Ломоносовский проспект,12,29,72.9,46.0,10.0,2017,Дизайнерский,3.0,Во двор,Монолитный,unknown,Нет,Вторичка / Апартаменты,unknown,2,0.41379310344827586,36.45,0.6310013717421125,0.1371742112482853
23243972,55.718765,37.636392,Павелецкая,13,21,59.5,39.7,12.84,2027,Без отделки,3.02,unknown,Монолитно-кирпичный,unknown,unknown,Новостройка,MR Group,2,0.6190476190476191,29.75,0.6672268907563026,0.21579831932773108
42000000,55.77634,37.525109,Хорошевская,19,24,70.0,45.0,10.0,2020,Дизайнерский,3.1,На улицу,unknown,Индивидуальный тепловой пункт,Нет,Вторичка,unknown,2,0.7916666666666666,35.0,0.6428571428571429,0.14285714285714285
41658700,55.732445568601,37.5336225972051,Парк Победы,9,34,67.3,45.9,6.5,2028,Предчистовая,3.25,На улицу,Монолитно-кирпичный,unknown,unknown,Новостройка,unknown,2,0.2647058823529412,33.65,0.6820208023774146,0.09658246656760773
47970000,55.750185,37.647073,Китай-город,2,8,61.5,36.5,20.0,2021,Без ремонта,3.1,Во двор,Монолитный,unknown,unknown,Вторичка / Апартаменты,unknown,2,0.25,30.75,0.5934959349593496,0.3252032520325203
43845692,55.7740185078958,37.5740440080382,Белорусская,26,33,68.02,25.6,24.0,2027,Без отделки,2.98,unknown,Монолитный,unknown,unknown,Новостройка,FORMA,2,0.7878787878787878,34.01,0.3763598941487798,0.35283740076448106
68000000,55.75475,37.541889,Деловой центр,4,21,65.0,35.0,15.0,2020,Дизайнерский,3.1,Во двор,Монолитный,Центральное,Нет,Вторичка,unknown,2,0.19047619047619047,32.5,0.5384615384615384,0.23076923076923078
15500000,55.860261,37.442077,Планерная,11,12,47.0,25.67,7.0,1971,Дизайнерский,3.1,Во двор,Панельный,Центральное,Нет,Вторичка,unknown,2,0.9166666666666666,23.5,0.5461702127659575,0.14893617021276595
